F_SHIM,F_AREA,F_ZONE_NM,F_YR,FLOOD_SCALE,FLOOD_DEPTH_PER_AREA,FLOOD_RISK
0.5,173.53698211,서울특별시 서대문구 북가좌동 339-28 신안빌라 지하호,2025,86.768491055,0.002881230236463745,낮음
0.5,166.78050626,서울특별시 서대문구 북가좌동 339-1 ㅇㅇ빌라 지하호,2025,83.39025313,0.0029979522859855836,낮음
0.5,256.07365246,서울특별시 서대문구 북가좌동 340-30 동우빌라 지하호,2025,128.03682623,0.0019525632379461706,낮음
0.5,191.97791182,서울특별시 서대문구 북가좌동 339-36  빌라 지하호,2025,95.98895591,0.0026044662912512763,낮음
0.5,135.24880539,서울특별시 서대문구 북가좌동 340-17  빌라 지하호,2025,67.624402695,0.003696890324156378,낮음
0.5,137.31926982,서울특별시 서대문구 북가좌동 340-2   빌라  호,2025,68.65963491,0.0036411495681225726,낮음
0.3,103.77604772,서울특별시 서대문구 거북골로20길 17-8   빌라 101호 (북가좌동),2025,31.132814315999997,0.00289084048382181,낮음
0.5,167.95108729,서울특별시 서대문구 북가좌동 324-2 임창빌라 지하호,2025,83.975543645,0.0029770572377221553,낮음
0.1,332.7675334,서울특별시 은평구 응암동 119-1 지층,2025,33.27675334,0.00030051008575946613,낮음
0.1,357.4991383,서울특별시 은평구 대조동 179-49 지하 우측,2025,35.749913830000004,0.00027972095394558324,낮음
0.5,165.76500583,서울특별시 서대문구 북가좌동 311-14 ㅇㅇ빌라 102호,2025,82.882502915,0.0030163181758203783,낮음
0.3,130.79124046,서울특별시 서대문구 거북골로20길 43-29   빌라 지하호 (북가좌동),2025,39.237372138000005,0.00229373159047107,낮음
0.5,161.86490421,서울특별시 서대문구 북가좌동 313-29 ㅇㅇ빌라 ㅇㅇ호,2025,80.932452105,0.003088995742717093,낮음
0.5,127.9799525,서울특별시 서대문구 북가좌동 314-15 ㅇㅇ연립 지하호,2025,63.98997625,0.003906861896983436,낮음
0.5,175.588838,서울특별시 서대문구 북가좌동 315-25 ㅇㅇ연립 지하호,2025,87.794419,0.002847561415037099,낮음
0.5,216.84663532,서울특별시 서대문구 북가좌동 312-15 마당빌라 B01호,2025,108.42331766,0.0023057770726400773,낮음
0.5,208.35571761,서울특별시 서대문구 북가좌동 331-1 태영아트빌라 지하호,2025,104.177858805,0.002399742160836207,낮음
0.15,111.83195213,서울특별시 노원구 상계동 1108-9 동일로241다길 8-7빌라 b01호,2025,16.7747928195,0.0013412982349233359,낮음
0.1,487.45693474,서울특별시 은평구 불광동 432-1 지층,2025,48.74569347400001,0.0002051463275485824,낮음
0.1,325.48802018,서울특별시 은평구 갈현동 390-1 지하1층,2025,32.548802017999996,0.00030723096949835033,낮음
0.1,271.28513976,서울특별시 은평구 불광동 329-25 1층,2025,27.128513976,0.00036861584120850783,낮음
0.1,235.38636172,서울특별시 은평구 갈현동 398-7,2025,23.538636172,0.0004248334494372846,낮음
0.1,113.69666176,서울특별시 은평구 응암동 576-48 지층,2025,11.369666176,0.0008795332989730868,낮음
0.5,90.60507701,서울특별시 강서구 방화동 588-5 B102호,2025,45.302538505,0.005518454555750948,낮음
0.5,227.61314179,서울특별시 강서구 방화동 589-20 지층 01호,2025,113.806570895,0.002196709715739125,낮음
0.5,119.16846967,서울특별시 강서구 방화동 600-31 지층 01호,2025,59.584234835,0.004195740713836424,낮음
0.5,171.09043541,서울특별시 강서구 방화동 600-44 지층1호,2025,85.545217705,0.002922431045322921,낮음
0.5,116.21896819,서울특별시 강서구 방화동 600-34 지층,2025,58.109484095,0.0043022237057084994,낮음
0.5,179.06639095,서울특별시 강서구 방화동 600-45 지층 02호,2025,89.533195475,0.002792260442327299,낮음
0.5,138.12595226,서울특별시 강서구 방화동 600-36 B02호,2025,69.06297613,0.003619884546090441,낮음
0.5,135.9829051,서울특별시 강서구 방화동 596-19 지층 2호,2025,67.99145255,0.003676932770573674,낮음
0.5,129.25807235,서울특별시 강서구 방화동 600-47 지층,2025,64.629036175,0.0038682303620165355,낮음
0.5,124.11142229,서울특별시 강서구 방화동 600-32 지층 좌측,2025,62.055711145,0.004028638063881784,낮음
0.5,133.01485617,서울특별시 강서구 방화동 588-19 지층,2025,66.507428085,0.0037589786163507452,낮음
0.5,92.99920553,서울특별시 강서구 방화동 588-22 지층,2025,46.499602765,0.0053763900148448935,낮음
0.1,133.53401755,서울특별시 은평구 응암동 578-48 오른쪽,2025,13.353401755,0.0007488728477936821,낮음
0.1,192.38719079,서울특별시 은평구 응암동 577-1 지층,2025,19.238719079000003,0.0005197851249314976,낮음
0.1,105.28574018,서울특별시 은평구 불광동 356-10 지하 좌측호,2025,10.528574018,0.000949796238588784,낮음
0.1,74.59158842,서울특별시 은평구 불광동 356-26,2025,7.459158842,0.0013406337379080044,낮음
0.1,228.12294358,서울특별시 은평구 불광동 356-20 지층,2025,22.812294358000003,0.0004383601159562067,낮음
0.1,224.21296177,서울특별시 은평구 불광동 356-19 지하1층,2025,22.421296177000002,0.0004460045450119028,낮음
0.1,507.6328014,서울특별시 은평구 갈현동 461-1 영보빌딩 지하1층,2025,50.763280140000006,0.00019699278636882824,낮음
0.1,30.03223037,"서울특별시 은평구 불광동 310-89 310-95, 은풍신발",2025,3.003223037,0.0033297560243774863,낮음
0.1,69.03019248,서울특별시 은평구 불광동 310-11 1층 장수떡집,2025,6.903019248,0.0014486414771184774,낮음
0.1,251.67319997,서울특별시 은평구 대조동 222-20 지층,2025,25.167319997000003,0.00039734067835558263,낮음
0.3,388.06238865,서울 양천구 신정3동 1183-14번지 한 건물 전체,2025,116.41871659499999,0.000773071569867017,낮음
0.1,255.59632837,서울특별시 은평구 녹번동 34-2 1층 102호,2025,25.559632837000002,0.00039124192682157973,낮음
0.1,343.24451029,서울특별시 은평구 응암동 74-3 지층,2025,34.324451029,0.00029133750723503817,낮음
0.5,222.96344851,서울특별시 강서구 염창동 241-31 B01호 바비디,2025,111.481724255,0.0022425200334016846,낮음
0.5,121.48742844,서울특별시 강서구 공항동 12-69 b01호,2025,60.74371422,0.004115652182455563,낮음
0.5,167.96849218,서울특별시 강서구 화곡동 367-107 지층 2호,2025,83.98424609,0.0029767487551426324,낮음
0.5,207.97409634,서울특별시 강서구 화곡동 1131 지층 1호,2025,103.98704817,0.0024041455585054714,낮음
0.5,118.7809618,서울특별시 강서구 등촌동 524-16 5호,2025,59.3904809,0.004209428787433846,낮음
0.5,165.48224902,서울특별시 강서구 공항동 660-2 B102호,2025,82.74112451,0.003021472109311075,낮음
0.5,238.81857566,서울특별시 강서구 공항동 12-38 102호,2025,119.40928783,0.00209363948603327,낮음
0.5,102.20821461,서울특별시 강서구 공항동 12-42,2025,51.104107305,0.004891974699958023,낮음
0.5,160.14241081,서울특별시 강서구 공항동 12-72 b01호,2025,80.071205405,0.003122221012353948,낮음
0.5,128.85204285,서울특별시 강서구 공항동 12-73 지층 2호,2025,64.426021425,0.003880419657622836,낮음
0.5,169.59336244,서울특별시 강서구 공항동 664-10,2025,84.79668122,0.002948228591062305,낮음
0.5,203.31233125,서울특별시 강서구 마곡동 1263,2025,101.656165625,0.0024592704088626204,낮음
0.5,170.98241167,서울특별시 강서구 공항동 689-6 지층2호,2025,85.491205835,0.002924277386875391,낮음
0.5,151.8817682,서울특별시 강서구 공항동 60-93 지층 102호,2025,75.9408841,0.003292034362818275,낮음
0.5,126.37233634,서울특별시 강서구 공항동 41-34 102호,2025,63.18616817,0.00395656212808133,낮음
0.5,199.42582269,서울특별시 강서구 내발산동 674-36 지층 2호,2025,99.712911345,0.002507197880673815,낮음
0.5,188.30807477,서울특별시 강서구 내발산동 675-15 B02호,2025,94.154037385,0.0026552233652789524,낮음
0.5,184.19619558,서울특별시 강서구 방화동 556-12 101호,2025,92.09809779,0.0027144968897190947,낮음
0.5,577.95765753,서울특별시 강서구 내발산동 651-3 나동 지층 2호,2025,288.978828765,0.0008651152787504101,낮음
0.5,290.7619829,서울특별시 강서구 내발산동 651-4 마동 지층 1호,2025,145.38099145,0.0017196195837334137,낮음
0.5,133.87399832,서울특별시 강서구 내발산동 651-9 지층 2호,2025,66.93699916,0.003734855209185927,낮음
0.5,287.30258147,서울특별시 강서구 내발산동 651-13 다동 지층 1호,2025,143.651290735,0.0017403254695510272,낮음
0.5,244.83204197,서울특별시 강서구 내발산동 651-17 지하1층,2025,122.416020985,0.0020422163536146405,낮음
0.5,306.7581838,서울특별시 강서구 마곡동 327-26 한길자원환경,2025,153.3790919,0.001629948364559329,낮음
0.5,111.86029119,서울특별시 강서구 내발산동 700-4 지층 1호,2025,55.930145595,0.004469861419819893,낮음
0.5,196.89469479,서울특별시 강서구 내발산동 670-10 지층,2025,98.447347395,0.0025394285028008503,낮음
0.5,150.58774278,서울특별시 강서구 내발산동 672-17,2025,75.29387139,0.003320323359454767,낮음
0.5,168.67287129,서울특별시 강서구 내발산동 678-16 지층 1호,2025,84.336435645,0.002964317831172435,낮음
0.5,278.33309749,서울특별시 강서구 내발산동 678-17 지층 3호,2025,139.166548745,0.0017964087078000636,낮음
0.5,170.46079703,서울특별시 강서구 내발산동 678-24 지층 1호,2025,85.230398515,0.002933225754611503,낮음
0.5,344.19912094,서울특별시 강서구 내발산동 678-27 지층 1호,2025,172.09956047,0.0014526475216860267,낮음
0.5,133.38407841,서울특별시 강서구 내발산동 682-8 지층 2호,2025,66.692039205,0.0037485733376894123,낮음
0.5,266.08678684,서울특별시 강서구 개화동 421-57 지층,2025,133.04339342,0.0018790861655999995,낮음
0.5,181.67242814,서울특별시 강서구 내발산동 688-1 101호,2025,90.83621407,0.002752206293046797,낮음
0.5,247.26857869,서울특별시 강서구 내발산동 689-26 나동 지층 2호,2025,123.634289345,0.002022092748900574,낮음
0.5,166.63244354,서울특별시 강서구 방화동 281-56 지층 1호,2025,83.31622177,0.003000616142797998,낮음
0.5,164.49638159,서울특별시 강서구 방화동 281-62 지층 1호(우측),2025,82.248190795,0.00303958053768154,낮음
0.5,175.96926047,서울특별시 강서구 방화동 281-64,2025,87.984630235,0.0028414053605984335,낮음
0.5,175.03415884,서울특별시 강서구 방화동 281-31 카페오냥,2025,87.51707942,0.002856585270633109,낮음
0.5,143.64287842,서울특별시 강서구 방화동 608-15 지층1호,2025,71.82143921,0.0034808547802700042,낮음
0.5,1490.3185841,서울특별시 강서구 가양동 1456-12   라동 지하 서서울공업사,2025,745.15929205,0.0003354987351928842,낮음
0.1,173.03909262,서울특별시 은평구 불광동 285-30 미도다방,2025,17.303909262,0.0005779040937275577,낮음
0.1,372.69566861,서울특별시 은평구 불광동 281-178 1층 롯데리아,2025,37.269566861,0.0002683154338040967,낮음
0.1,166.34176926,서울특별시 은평구 불광동 281-100 청춘약국,2025,16.634176926000002,0.0006011719151772114,낮음
0.5,215.25356766,서울특별시 강서구 방화동 617-8 지층,2025,107.62678383,0.002322841871730397,낮음
0.5,350.56374683,서울특별시 강서구 방화동 550-10 골든빌라 가동 b03호,2025,175.281873415,0.0014262741213867348,낮음
0.5,282.52331222,서울특별시 강서구 개화동 558-90   1층~지하,2025,141.26165611,0.0017697654613742161,낮음
0.5,224.23273212,서울특별시 강서구 마곡동 1390 지하 1호,2025,112.11636606,0.0022298261064420373,낮음
0.5,160.27728605,서울특별시 강서구 마곡동 1447 지층,2025,80.138643025,0.0031195936262860126,낮음
0.5,201.79693208,서울특별시 강서구 마곡동 1379 b01호,2025,100.89846604,0.002477738362255086,낮음
0.5,245.20094151,서울특별시 강서구 공항동 55-125 B03호,2025,122.600470755,0.0020391438830572703,낮음
0.1,1483.09337361,서울특별시 은평구 녹번동 79-2 1층,2025,148.30933736100002,6.742663798476143e-05,낮음
0.5,195.93915976,서울특별시 강서구 화곡동 973-1 지층 101호,2025,97.96957988,0.0025518125147236267,낮음
0.5,184.62167646,서울특별시 강서구 방화동 648-25   b01호,2025,92.31083823,0.0027082410342445873,낮음
0.5,178.75930885,서울특별시 강서구 방화동 648-26 b02호,2025,89.379654425,0.0027970571335088268,낮음
0.5,171.60045769,서울특별시 강서구 방화동 648-35 지층 3호,2025,85.800228845,0.0029137451422376797,낮음
0.5,172.73346044,서울특별시 강서구 방화동 648-37 b02호,2025,86.36673022,0.002894633145925297,낮음
0.5,168.08082681,서울특별시 강서구 방화동 648-46 지층2호,2025,84.040413405,0.0029747592839081184,낮음
0.5,245.54968042,서울특별시 강서구 방화동 619-6 공항동물병원,2025,122.77484021,0.002036247814066693,낮음
0.5,171.06993694,서울특별시 강서구 방화동 648-52 지하 102호,2025,85.53496847,0.0029227812258758646,낮음
0.5,161.40251763,서울특별시 강서구 방화동 648-59 b01호,2025,80.701258815,0.0030978451101128586,낮음
0.5,176.02753597,서울특별시 강서구 방화동 645-20   101호,2025,88.013767985,0.0028404646877816546,낮음
0.5,173.51284105,서울특별시 강서구 방화동 645-26 지층,2025,86.756420525,0.0028816311056535492,낮음
0.5,247.83757686,서울특별시 강서구 방화동 645-27 나동 b01호,2025,123.91878843,0.0020174503250669005,낮음
0.5,168.84532746,서울특별시 강서구 방화동 645-29 파밀리스 B01,2025,84.42266373,0.002961290119908421,낮음
0.5,333.87408469,서울특별시 강서구 방화동 645-30 b01호,2025,166.937042345,0.0014975705600638242,낮음
0.5,186.73987296,서울특별시 강서구 방화동 645-39 지층 우측,2025,93.36993648,0.002677521367421626,낮음
0.5,181.79447845,서울특별시 강서구 방화동 260-35 지층 2호,2025,90.897239225,0.0027503585601887127,낮음
0.5,97.89963024,서울특별시 강서구 방화동 251-20 지층,2025,48.94981512,0.005107271587995326,낮음
0.5,199.22963455,서울특별시 강서구 마곡동 1345 지층 102호,2025,99.614817275,0.0025096668029801397,낮음
0.5,139.45157445,서울특별시 강서구 방화동 250-40,2025,69.725787225,0.0035854740398020652,낮음
0.1,360.06742046,서울특별시 은평구 응암동 577-40 지층,2025,36.006742046,0.0002777257655587005,낮음
0.5,140.3627423,서울특별시 강서구 공항동 12-7 101호,2025,70.18137115,0.0035621988556716875,낮음
0.5,1109.74248121,서울특별시 강서구 마곡동 1170 102동B01호,2025,554.871240605,0.00045055497871436664,낮음
0.5,155.17870211,서울특별시 강서구 방화동 596-9 지층 01호,2025,77.589351055,0.003222091647896178,낮음
0.5,180.10545175,서울특별시 강서구 방화동 596-10 지층 1호,2025,90.052725875,0.0027761513887654987,낮음
0.5,150.73041734,서울특별시 강서구 방화동 592-51 지층 2호,2025,75.36520867,0.0033171804923233152,낮음
0.5,256.49915811,서울특별시 강서구 마곡동 1355 101호,2025,128.249579055,0.0019493241369064236,낮음
0.5,259.53513762,서울특별시 강서구 마곡동 1356 지층 2호,2025,129.76756881,0.0019265214128041427,낮음
0.5,136.74645143,서울특별시 강서구 공항동 12-65 b01호,2025,68.373225715,0.0036564020109578353,낮음
0.5,119.36500623,서울특별시 강서구 공항동 12-66 지층 102호,2025,59.682503115,0.0041888323537349675,낮음
0.5,129.4305987,서울특별시 강서구 방화동 250-36,2025,64.71529935,0.003863074149559659,낮음
0.5,641.02056792,서울특별시 강서구 등촌동 10-13 지하2호,2025,320.51028396,0.0007800061730037975,낮음
0.5,120.979446,서울특별시 강서구 방화동 249-142 반지하,2025,60.489723,0.004132933457142794,낮음
0.5,541.66056514,서울특별시 강서구 방화동 562-5   지하 승리노래연습장,2025,270.83028257,0.0009230873210619786,낮음
0.5,158.21597595,서울특별시 강서구 방화동 591-7,2025,79.107987975,0.003160237118898864,낮음
0.5,310.96740356,서울특별시 강서구 방화동 550-8 가동 b02호,2025,155.48370178,0.0016078855670270497,낮음
0.5,312.84005778,서울특별시 강서구 방화동 550-17 골든빌라 나동 b01호,2025,156.42002889,0.0015982607967411173,낮음
0.5,143.83924735,서울특별시 강서구 방화동 569-32 지층 1호,2025,71.919623675,0.003476102727257492,낮음
0.5,163.51135981,서울특별시 강서구 방화동 647-12 b02호,2025,81.755679905,0.0030578915164120673,낮음
0.5,95.03193261,서울특별시 강서구 방화동 552-6   가동 b01호,2025,47.515966305,0.00526138936952847,낮음
0.5,1044.7396554,서울특별시 강서구 마곡동 1168 B01호 매일향,2025,522.3698277,0.000478588131900253,낮음
0.1,132.1094294,서울특별시 은평구 응암동 584-38,2025,13.210942940000002,0.0007569482394570088,낮음
0.5,163.30525827,서울특별시 강서구 방화동 553-33 지층 101호,2025,81.652629135,0.0030617507684493985,낮음
0.5,200.3397837,서울특별시 강서구 방화동 132-30 B02호,2025,100.16989185,0.0024957599073218927,낮음
0.5,210.22707204,서울특별시 강서구 방화동 557-21 B03호,2025,105.11353602,0.002378380648829399,낮음
0.5,28.52828307,서울특별시 강서구 방화동 495-7 지하1층 힐링예술터,2025,14.264141535,0.017526466586620278,낮음
0.5,122.3522888,서울특별시 강서구 방화동 616-4,2025,61.1761444,0.004086560250763368,낮음
0.1,462.12696635,서울특별시 은평구 신사동 29-30 지하,2025,46.212696635,0.00021639074817430854,낮음
0.1,155.25349575,서울특별시 은평구 수색동 76-31 1층 반지층,2025,15.525349575000002,0.0006441078799348065,낮음
0.5,115.25414304,서울특별시 강서구 방화동 646-76 b02호,2025,57.62707152,0.004338238841674181,낮음
0.5,118.43445394,서울특별시 강서구 방화동 646-85 지층 좌측,2025,59.21722697,0.004221744461736655,낮음
0.5,147.44519733,서울특별시 강서구 방화동 646-97 지층안쪽,2025,73.722598665,0.0033910904461739782,낮음
0.5,134.90173713,서울특별시 강서구 방화동 616-7 A동 B01,2025,67.450868565,0.003706401493689943,낮음
0.5,177.82000774,서울특별시 강서구 방화동 616-15 지층 01호,2025,88.91000387,0.002811832067463839,낮음
0.5,184.06140678,서울특별시 강서구 방화동 616-19 지층 1호,2025,92.03070339,0.0027164847251093037,낮음
0.5,159.06697876,서울특별시 강서구 방화동 616-30   지하1층 엔터,2025,79.53348938,0.0031433299601069256,낮음
0.5,176.15225861,서울특별시 강서구 방화동 616-32 지층 1호,2025,88.076129305,0.0028384535284727568,낮음
0.5,195.96136936,서울특별시 강서구 방화동 617-4 지층,2025,97.98068468,0.0025515233009086175,낮음
0.5,142.79863926,서울특별시 강서구 방화동 617-6 지층 1호,2025,71.39931963,0.003501433925358541,낮음
0.5,144.12702949,서울특별시 강서구 방화동 617-11 지층,2025,72.063514745,0.0034691619036989283,낮음
0.5,148.80824841,서울특별시 강서구 방화동 617-19 B동 지층 1호,2025,74.404124205,0.0033600287977477443,낮음
0.5,98.91506839,서울특별시 강서구 방화동 538-41   지층 인테리어에 반하다,2025,49.457534195,0.005054841574072534,낮음
0.5,439.2395005,서울특별시 강서구 공항동 11-39,2025,219.61975025,0.0011383311369556573,낮음
0.1,13.54000742,서울특별시 은평구 불광동 319-34 옷가게,2025,1.3540007420000002,0.007385520324921653,낮음
0.1,234.97024676,서울특별시 은평구 불광동 238-24 지층 3호,2025,23.497024676000002,0.00042558579811230565,낮음
0.1,241.55398579,서울특별시 은평구 불광동 238-28 지층 1호,2025,24.155398579000003,0.00041398613098,낮음
0.3,139.88050417,서울 영등포구 도신로  231-8 (신길동),2025,41.964151251,0.002144687723139767,낮음
0.3,607.17998513,서울 동작구 상도2동 20-8번지 건물(동)명 이름없음 지하 1층,2025,182.153995539,0.0004940874326346061,낮음
0.3,198.71006953,"서울 동작구 만양로2길 72-3, 지층 101호",2025,59.613020858999995,0.0015097372805997025,낮음
0.3,225.78871866,서울특별시 강북구 번동 148-201 청포빌라 1동 지층1호,2025,67.736615598,0.0013286757716701946,낮음
0.5,341.34447477,서울특별시 강서구 마곡동 1371 가동 b01호,2025,170.672237385,0.001464795937701652,낮음
0.3,167.33301823,서울특별시 강북구 미아동 258-318 지하1층,2025,50.199905468999994,0.0017928320613188763,낮음
0.3,217.98388783,서울특별시 강북구 미아동 258-225 지층 101호,2025,65.395166349,0.0013762485061921744,낮음
0.5,173.48692904,서울특별시 서대문구 홍은동 9-490 ㅇㅇ빌라 ㅇㅇ동 ㅇㅇ호,2025,86.74346452,0.0028820615061133366,낮음
0.1,199.02341722,서울특별시 은평구 불광동 238-2 지층 나호,2025,19.902341722000003,0.0005024534368710002,낮음
0.1,161.46822761,서울특별시 은평구 불광동 238-46 B02호,2025,16.146822761000003,0.000619316886548935,낮음
0.5,4558.02153223,서울특별시 강서구 마곡동 800-1  B동 405~407호,2025,2279.010766115,0.00010969671741664115,낮음
0.5,2295.94291105,서울특별시 강서구 마곡동 798-2   B110호,2025,1147.971455525,0.0002177754497263766,낮음
0.5,2482.41754327,서울특별시 강서구 마곡동 798-3   401호 프라즈나 요가,2025,1241.208771635,0.00020141655917455686,낮음
0.1,134.89579796,서울특별시 성북구 안암동3가 109-7,2025,13.489579796000001,0.0007413129357050285,낮음
0.1,164.51411609,서울특별시 은평구 역촌동 19-13 B01호,2025,16.451411609,0.0006078505746296778,낮음
0.1,138.61651961,서울특별시 은평구 녹번동 82-19 반지하,2025,13.861651961000002,0.0007214147367236729,낮음
0.1,130.42428056,서울특별시 은평구 녹번동 151-76 지층 1호,2025,13.042428056,0.000766728400345642,낮음
0.3,141.1480754,서울특별시 도봉구 쌍문동 80-56,2025,42.34442262,0.0021254274927222988,낮음
0.3,132.97244206,서울특별시 도봉구 쌍문동 85-14 지하,2025,39.891732618,0.0022561065687929055,낮음
0.3,104.20295669,서울특별시 도봉구 쌍문동 81-263,2025,31.260887006999997,0.0028789970028632594,낮음
0.15,317.55128344,서울특별시 노원구 상계동 71-3 101호,2025,47.632692516,0.0004723646472943381,낮음
0.3,108.29257364,서울특별시 도봉구 방학동 683-24 B02호,2025,32.487772092,0.002770273065974942,낮음
0.3,86.23724695,서울특별시 도봉구 방학동 685-29 B02호,2025,25.871174085,0.003478775246314841,낮음
0.3,426.66914938,서울특별시 도봉구 방학동 657-17   3층,2025,128.000744814,0.0007031209086383089,낮음
0.1,189.02873695,서울특별시 은평구 녹번동 103-3 지층 2호,2025,18.902873695,0.0005290200929949134,낮음
0.1,184.24027876,서울특별시 은평구 신사동 339-28 지층,2025,18.424027876,0.0005427694783846082,낮음
0.1,425.91696903,서울특별시 은평구 신사동 339-27 B동 지층02호,2025,42.591696903000006,0.00023478754609787894,낮음
0.5,256.83342172,서울특별시 서대문구 북가좌동 376-13 행복빌라 1호,2025,128.41671086,0.0019467871301621345,낮음
0.5,186.20297241,서울특별시 서대문구 북가좌동 186-97  빌라 지층 202호,2025,93.101486205,0.002685241774223941,낮음
0.5,240.28856568,서울특별시 서대문구 북가좌동 368-1 배명하이츠빌라 2호,2025,120.14428284,0.0020808314310963344,낮음
0.5,218.71298964,서울특별시 서대문구 북가좌동 367-16 연안빌라 지하호,2025,109.35649482,0.002286101071651009,낮음
0.5,169.35910884,서울특별시 서대문구 북가좌동 349-35 지하층,2025,84.67955442,0.002952306512620877,낮음
0.5,163.61665751,서울특별시 서대문구 북가좌동 369-26 B02호,2025,81.808328755,0.0030559235692089646,낮음
0.5,181.84543928,서울특별시 서대문구 북가좌동 380-3  빌라 지01호,2025,90.92271964,0.002749587792686488,낮음
0.5,150.84523071,서울특별시 서대문구 북가좌동 349-24  아파트 지하호,2025,75.422615355,0.0033146556748701594,낮음
0.3,215.75286804,서울특별시 강북구 미아동 791-1926 B1호,2025,64.725860412,0.0013904797777445107,낮음
0.3,2809639.63623471,서울특별시 강북구 수유동 산127-1,2025,842891.8908704129,1.067752590513849e-07,낮음
0.5,89.88106497,서울특별시 서대문구 북가좌동 369-25 ㅇㅇ연립 가동 101호,2025,44.940532485,0.005562906938929654,낮음
0.5,223.40773106,서울특별시 서대문구 북가좌동 375-2 갑자빌라 지하호,2025,111.70386553,0.00223806041817647,낮음
0.3,54.51712469,서울특별시 강북구 우이동 115-17 B01호,2025,16.355137407,0.005502858078188936,낮음
0.3,310.55024489,서울특별시 강북구 우이동 108-7 B01호,2025,93.165073467,0.0009660272530336049,낮음
0.3,241.6091223,서울특별시 도봉구 쌍문동 26-119 한마음그린빌라 B02호,2025,72.48273669,0.0012416749713096407,낮음
0.1,112.18710418,서울특별시 은평구 대조동 33-42 지층,2025,11.218710418,0.0008913680474322053,낮음
0.3,111.34919895,서울특별시 강북구 번동 466-5 B02호,2025,33.404759685,0.002694226836195843,낮음
0.3,131.12210853,서울특별시 강북구 번동 466-21 B01호,2025,39.336632558999995,0.0022879436836646177,낮음
0.3,96.16075109,서울특별시 강북구 수유동 170-10 B02호,2025,28.848225327,0.0031197759647199523,낮음
0.3,149.09721436,서울특별시 강북구 수유동 166-76 우이빌라 가동 102호,2025,44.729164308,0.0020121100269227055,낮음
0.3,173.81676405,서울특별시 강북구 수유동 10-16 B01호,2025,52.145029214999994,0.0017259555005505812,낮음
0.3,418.27114397,서울 강남구 개포2동 186-6번지 지하1층,2025,125.48134319100001,0.0007172380985993075,낮음
0.15,326.08733136,서울특별시 노원구 월계동 271-13 신정빌라 b01호,2025,48.913099704,0.0004599994712287678,낮음
0.15,129.00919717,서울특별시 노원구 월계동 271-33 초안산로2길 114빌라 b02호,2025,19.351379575499998,0.0011627078013851965,낮음
0.1,88.5797264,서울특별시 성북구 하월곡동 82-146,2025,8.85797264,0.001128926494403803,낮음
0.5,131.56503259,서울특별시 강서구 방화동 621-15   1층 육대장,2025,65.782516295,0.003800401901302794,낮음
0.1,78.62889628,서울특별시 성북구 하월곡동 83-70 .,2025,7.862889628000001,0.0012717970711924637,낮음
0.15,653.96462521,서울특별시 노원구 상계동 652-1 지하1층,2025,98.0946937815,0.00022937020477496354,낮음
0.15,235.1736157,서울특별시 노원구 상계동 1054-31 조은주택빌라 101호,2025,35.276042355,0.0006378266522523002,낮음
0.15,397.08622717,서울특별시 노원구 상계동 1087-1 선정빌라 b01호,2025,59.562934075499996,0.00037775170664829485,낮음
0.1,199.60649969,"서울특별시 은평구 응암동 595-34 1층,지하",2025,19.960649969000002,0.0005009856901218426,낮음
0.3,282.04087046,서울특별시 강북구 수유동 129-18 아이파크아파트 가동 B02호,2025,84.612261138,0.0010636756279709008,낮음
0.3,53.4951944,서울특별시 강북구 우이동 109-4 샘마을빌라 B02호,2025,16.04855832,0.0056079803684197845,낮음
0.5,189.79521895,서울특별시 강서구 공항동 34-52,2025,94.897609475,0.002634418310251118,낮음
0.1,102.64042277,"서울특별시 은평구 불광동 432-3 B01, 앞쪽",2025,10.264042277000001,0.0009742750205158767,낮음
0.1,114.82270116,서울특별시 은평구 불광동 431-2 지층 우측,2025,11.482270116,0.0008709079214279653,낮음
0.1,124.32873255,서울특별시 성북구 상월곡동 55-98,2025,12.432873255,0.0008043193069613578,낮음
